name;time_p;time_s;cpi_ratio;
/tools/acfl/24.10/arm-linux-compiler-24.10.1_AmazonLinux-2/lib/libamath.so;56.875560760498;26.111570358276;;
/home/work/HackatonAlterNaN/Viridien/maqao_2025-01-24_15-26-43/binaries/BSM;42.748592376709;19.625877380371;;
/tools/acfl/24.10/arm-linux-compiler-24.10.1_AmazonLinux-2/lib/libomp.so;0.34787100553513;0.15970757603645;;
/usr/lib64/libc-2.26.so;0.023191403597593;0.010647173039615;;
[vdso];0.0034105007071048;0.0015657609328628;;
/tools/acfl/24.10/gcc-14.2.0_AmazonLinux-2/lib64/libstdc++.so.6.0.33;0.0013642002595589;0.00062630430329591;;
