function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
11;BSM_2;black_scholes_monte_carlo(float, float, float, float, float, float, unsigned long) [clone .omp_outlined];XoshiroCpp.hpp:667-667,XoshiroCpp.hpp:840-846,BSM.cxx:143-147,BSM.cxx:164-165,BSM.cxx:192-196,simd_builtin.h:1548-1558,simd_builtin.h:1660-1660,cmath:182-182,cmath:327-327,cmath:377-377,cmath:443-443,simd.h:2110-2110,simd.h:2857-2857,new_allocator.h:172-172,uniform_01.hpp:98-98,random.h:1760-1760,random.h:1766-1766,random.h:1782-1782,char_traits.h:350-350,char_traits.h:427-427,basic_string.h:194-194,basic_string.h:228-228,basic_string.h:235-235,basic_string.h:269-269,basic_string.h:288-288,basic_string.h:294-294,normal_distribution.hpp:155-155,normal_distribution.hpp:163-164;41.086448669434;18.794996261597;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_Z25black_scholes_monte_carloffffffm.omp_outlined;;
801;libamath.so;_ZGVnN4v_exp2f;;38.72554397583;17.715000152588;0;0;0;0;0;38.72554397583;17.715000152588;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";_ZGVnN4v_exp2f;;
2436;libamath.so;__sincosf_finite;;10.471088409424;4.7899994850159;0;0;0;0;0;10.471088409424;4.7899994850159;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";__sincosf_finite;;
3355;libamath.so;__fs_log_1;;6.8859977722168;3.1499998569489;0;0;0;0;0;6.8859977722168;3.1499998569489;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";__fs_log_1;;
-1;BSM_2;unknown_function;;2.5576565265656;1.1700000762939;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";Unknown function;;
854;libomp.so;kmp_flag_64<false, true>::wait(kmp_info*, int, void*);;0.24046342074871;0.10999999195337;0;0;0;0;0;0.24046342074871;0.10999999195337;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";_ZN11kmp_flag_64ILb0ELb1EE4waitEP8kmp_infoiPv;;
1186;libomp.so;__kmpc_for_static_init_8u;;0.010930155403912;0.0049999998882413;0;0;0;0;0;0.010930155403912;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";__kmpc_for_static_init_8u;;
447;libomp.so;__kmp_join_call;;0.010930155403912;0.0049999998882413;0;0;0;0;0;0.010930155403912;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";__kmp_join_call;;
311;libc-2.26.so;getentropy;;0.010930155403912;0.0049999998882413;0;0;0;0;0;0.010930155403912;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";getentropy;;
