block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
208;BSM_2;simd_builtin.h:1548-1548,simd_builtin.h:1558-1558,cmath:182-182,cmath:377-377,simd.h:2857-2857,normal_distribution.hpp:163-163;25.871223449707;11.841261863708;11.28000164032;11.829376220703;12.065000534058;0.42535749077797;0.19363045692444;16;;
202;BSM_2;cmath:182-182;5.6227226257324;2.573520898819;2.3449997901917;2.5709376335144;2.7400000095367;0.23336550593376;0.10647725313902;16;;
209;BSM_2;BSM.cxx:164-165,BSM.cxx:192-192,simd_builtin.h:1548-1558,simd_builtin.h:1660-1660,cmath:377-377,simd.h:2110-2110;1.4454914331436;0.66160160303116;0.5799999833107;0.66093748807907;0.7250000834465;0.10413283854723;0.047476962208748;16;;
199;BSM_2;XoshiroCpp.hpp:667-667,XoshiroCpp.hpp:840-846,uniform_01.hpp:98-98;1.2479751110077;0.57119834423065;0.50999999046326;0.57062500715256;0.65000003576279;0.1007355004549;0.045930199325085;16;;
203;BSM_2;XoshiroCpp.hpp:667-667,XoshiroCpp.hpp:840-846,uniform_01.hpp:98-98;1.1919324398041;0.54554760456085;0.47499999403954;0.5450000166893;0.64499998092651;0.09678853303194;0.044347114861012;16;;
197;BSM_2;XoshiroCpp.hpp:667-667,XoshiroCpp.hpp:840-846,uniform_01.hpp:98-98;1.1235876083374;0.51426619291306;0.39499998092651;0.5137500166893;0.57500004768372;0.10682554543018;0.04897278174758;16;;
205;BSM_2;XoshiroCpp.hpp:667-667,XoshiroCpp.hpp:840-846,uniform_01.hpp:98-98;1.0853146314621;0.49674862623215;0.43999999761581;0.49625000357628;0.56999999284744;0.077300816774368;0.035472996532917;16;;
207;BSM_2;cmath:182-182,cmath:443-443,normal_distribution.hpp:155-155,normal_distribution.hpp:164-164;0.75452607870102;0.34534665942192;0.28000000119209;0.34499999880791;0.4549999833107;0.097990721464157;0.044758602976799;16;;
201;BSM_2;cmath:182-182,normal_distribution.hpp:155-155,normal_distribution.hpp:164-164;0.60621792078018;0.27746602892876;0.20999999344349;0.27718749642372;0.31499999761581;0.059599656611681;0.027323294430971;16;;
206;BSM_2;cmath:327-327,normal_distribution.hpp:155-155,normal_distribution.hpp:163-163;0.47499600052834;0.21740572154522;0.18000000715256;0.2171875089407;0.26500001549721;0.059275727719069;0.02707820571959;16;;
204;BSM_2;cmath:443-443;0.45449262857437;0.2080213278532;0.15999999642372;0.20781250298023;0.26000002026558;0.075171045958996;0.034349612891674;16;;
200;BSM_2;cmath:327-327,normal_distribution.hpp:155-155;0.32873824238777;0.15046353638172;0.12000000476837;0.15031249821186;0.19000001251698;0.044342510402203;0.02028700709343;16;;
198;BSM_2;uniform_01.hpp:98-98;0.31985342502594;0.14639694988728;0.08500000089407;0.14625000953674;0.2049999833107;0.071884050965309;0.032888699322939;16;;
219;BSM_2;BSM.cxx:196-196;0.0013668950414285;0.00062562804669142;0.0049999998882413;0.0049999998882413;0.0049999998882413;7.6035548772779e-06;0;2;;
210;BSM_2;BSM.cxx:164-164;0.00068344752071425;0.00031281402334571;0.0049999998882413;0.0049999998882413;0.0049999998882413;0;0;1;;
